,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
ཟིག་,༻,ལས་,འཇོག་,༺,#གྱོ་,།,རྒྱུ་,༻_༺,ཡེ,།༻_
ན་,༼,ཕོ་,མིང་,༽༺,#གྱོ་,#མོག་,།,གྱོ་མོ་,༻,ལས་
#དུ་,༻,#བརྗེས་,ཡོད་,༺,#གྱོ་,རེ་,༻,#ཨོ,།_,#བསད་
༻,མེད་,ནི་,ཡིན་,༺,#གྱོ་,།,རྒྱུ་,༻_༺,རེ་,༻_
