,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
མེད་པར་,༻,དེ,།_༺,མི་,#རྫོག་,།,མི་,སློག་,༻,གི
མེད་,ན་,ད་,༺,མི་,#རྫོག་,༻,གི་,ད,།_༺,#ཉེ
༻,བཞག་,ཡོད་,ན་,༺,#རྫོག་,གོ་,༻_༺,#ཨ་རོ,།༻__,དེ་
#ལྟས་ར་,།,ལྟོས་,དང་,༻_༺,#རྫོག་,༻,གི་,ཨ,།_,
༺,#དུ་,༻,ནས་,༺,#རྫོག་,ག་,༻,ཨ,།_,
སོང་,ན་,ཡང་,ཅིག་,༺,#རྫོག་,གི་,༻_,ན་ནིང་,༼,ཕོ་
༺,ང་,།,མ་,༻_༺,#རྫོག་,འས་,༻_༺,#སུ་ར་,།,ཚུ
