,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
༙,ཁྱི,ར་,༙,__༺,#མྱི་,།,མི་,༻,གཉིས་,ཡོད་
ཡོ་,ཁུ,།༻_,,༺,#མྱི་,༻,གནམ་,༙,གྱི་,ན་
།_༺,#འུ་ཆོས་,༻༼༽༺,#འགྱོ་,ར་,#མྱི་,༻,ཆ་མེད་,༺,#བཙའ་,།
གི་,མེད་,ཀི་,#ཨོ,།_༺,#མྱི་,༻,སྐྱེད་,ནི་,༺,ཟིག་
༺,ཟིག་,༻,གི་,༺,#མྱི་,#བཙའ་,སོ,ས་,མ་,རེ་
