,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
འ་,#འུ་ཆོ་,༻,ཆེ་ཆུང་,༺,#ཉི་འ་,༻_,#བཅུ་གསུམ་,༺,#ཁྱིད་,།
རེ,།༻_,,༺,#ངེ་,#ཉི་འ་,།,ངེད་,གཉིས་ཀ་,༻_༺,ཧ་
བུ་,།,ཕ་,བུ་,༻_༺,#ཉི་འ་,ཡོ་,ཁུ་,༻,ཨ,།_༼
མོ་,མིང་,༽,མ་བུ་,༺,#ཉི་འ་,༻_༼,ཕོ་,མིང་,༽༺,ཧ་
ཕོ་,མིང་,༽༺,ཧ་,བུ་,#ཉི་འ་,༻_༼,མོ་,མིང་,༽༺,#དུ་
ས་,མེད་,༺,ཁུ,།༻_༺,#ཉི་འ་,༻,མཉམ་,འབྲེལ་,འདྲ་,བོ་
།_༺,#དུ་ར་,༻,ཁ་ཚ་,༺,#ཉི་འ་,༻_༺,ཟས་,།,ཟོས་,༻_༺
#དུ་,ཟིག་,༻,ནས་,༺,#ཉི་འ་,༻,མགྲོན་ཁང་,༺,ཟིག་,༻
ན་,༻,རྣ་,#འབྱོག་,༺,#ཉི་འ་,༻,གང་,༺,ང་,༻
