,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
ན་,༺,#རྫོག་,གོ་,༻_༺,#ཨ་རོ,།༻__,དེ་,ཅིག་,༺,#ཁོས་
༻,དེ,།_,,༺,#ཨ་རོ་,༻_,དང་,མ་,བྱང་བུ་,དེ་
