,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
རེ་,།,རེད་,༻,༙,#པཱ་,༙_,,#ཁྱག་,ནི་,རེ
ཟིག་,༻,མི་,ཆེ་,གི་,#པཱ,།_,,༺,ལུག་,།
ཤོར་,༺,ཐ་,༻,༙,#པཱ་,༙_,ད་,ལག་,༺,འ་
