,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
ར་,༻,བལྟས་,ན་,༺,#ཨུ་,།,ཨེ་,༻,ཡིན,།_
༺,#ཟེ་,༻,ནི་,༺,#ཨུ་,༻,ཡིན,།_༺,#དུ་རེ་,།
པོ་,༼,མོ་,མིང་,༽༺,#ཨུ་,༻,ཡིན,།_,,ཨ་ལ
༻,ན་,ཆོག་,ནི་,༺,#ཨུ་,༻,མིན,།_,,ཡིན་
#དུ,ས་,༺,#འུ་,ཆ་,#ཨུ་,རོ་,༻_,འདི་,ན་,༺
དགོས་,ནི་,མིན་,ནི་,༺,#ཨུ་,རེ་,༻_༺,#ཆི་ཟིག་,༻,གི་
འི་,བཞག་,ཡོད་,ནི་,༺,#ཨུ་,༻,རིག་,གི,།_,ངས་
གོ་,༙,#པེ་,༙,_༺,#ཨུ་,༻,ཡིན,།_,ང་,གྲ་
སྐུར་,འཇོག་,༺,#དུ་,༻_༺,#ཨུ་,༻,#ཁྱག་,གི,།_,
