,L5,L4,L3,L2,L1,A,R1,R2,R3,R4,R5
ག་,རིག་,གན་,ན་,།,#ག་ས་,#ག་ལ་,༻_༺,#འགྱོ་,#དགོ་,#འུ་
དོགས་གཞི,འི་,ཚིག,༽_,,#ག་ས་,༺,#འུ་,༻,མྱུར་ལམ་,༺
བཏང་,༺,དང་,ངིས་,༻_,#ག་ས་,༺,ཟིག་,འ་,༻_༺,#བསྒུར་
